Part,ElementID,vonMises_Pa,Sxx_Pa,Syy_Pa,Szz_Pa,Sxy_Pa,Syz_Pa,Szx_Pa
PART_001_R158G218B229A255,228,-34925260.0,-2461979.0,-7366311.0,3010033.0,230378.7,1834929.0,30921633.044561602
PART_001_R158G218B229A255,229,-34045700.0,-2108505.0,-6693816.0,2503243.0,243475.7,2852063.0,30625917.74560603
PART_001_R158G218B229A255,230,-36617260.0,-2574984.0,-4208233.0,1620024.0,170325.1,3798207.0,34017409.34825575
PART_002_R214G39B40A255,231,-32779820.0,42955.28,526324.2,-8271.673,65413.29,316312.6,33071845.049417824
PART_003_R247G182B210A255,232,-37206810.0,2689759.0,1764960.0,-1666596.0,112365.7,-873102.2,39577172.602849275
PART_003_R247G182B210A255,233,-40854610.0,1024343.0,-2767650.0,-709834.0,14410.39,-5151848.0,41116396.34027925
PART_001_R158G218B229A255,234,-37873280.0,1675406.0,-5420901.0,-366448.2,-135256.7,-3753532.0,37101634.24246767
PART_001_R158G218B229A255,235,-38958000.0,1369379.0,-6271827.0,-156141.2,-85633.38,-2436023.0,37342114.01869092
PART_001_R158G218B229A255,236,-38357880.0,1600708.0,-6949231.0,-64454.72,-54744.55,-1240512.0,36507325.1023383
PART_001_R158G218B229A255,237,-38907990.0,1436113.0,-7071710.0,-29062.76,0.0001008934,0.002848684,36834654.13965802
PART_001_R158G218B229A255,238,-38357880.0,1600708.0,-6949231.0,-64454.72,54744.55,1240512.0,36507325.1023383
PART_001_R158G218B229A255,239,-38958000.0,1369379.0,-6271827.0,-156141.2,85633.38,2436023.0,37342114.01869092
PART_001_R158G218B229A255,240,-37873280.0,1675406.0,-5420901.0,-366448.2,135256.7,3753532.0,37101634.24246767
PART_001_R158G218B229A255,241,-40854610.0,1024343.0,-2767650.0,-709833.9,-14410.39,5151848.0,41116396.33510005
PART_001_R158G218B229A255,242,-37206810.0,2689759.0,1764960.0,-1666596.0,-112365.7,873102.2,39577172.602849275
PART_003_R247G182B210A255,243,37274720.0,1107922.0,1474559.0,-400743.3,33134.36,927123.5,36027425.2081928
PART_000_R31G119B180A255,244,39017200.0,537331.9,850706.6,-51071.14,52117.31,1217054.0,38382280.681544915
PART_000_R31G119B180A255,245,40245320.0,1075215.0,3184443.0,125698.9,-55454.61,2704308.0,38446375.09306119
PART_000_R31G119B180A255,246,38908370.0,768160.3,4553377.0,297479.8,-80667.58,1666866.0,36513762.2545729
PART_000_R31G119B180A255,247,39619220.0,1022650.0,5170337.0,363102.0,-41045.56,948452.2,36741139.063855015
PART_000_R31G119B180A255,248,38961110.0,830710.2,5452870.0,396867.8,6.53971e-05,-0.002555818,36048848.26403083
PART_000_R31G119B180A255,249,39619220.0,1022650.0,5170337.0,363102.0,41045.56,-948452.2,36741139.063855015
PART_000_R31G119B180A255,250,38908370.0,768160.3,4553377.0,297479.8,80667.58,-1666866.0,36513762.2545729
PART_000_R31G119B180A255,251,40245320.0,1075215.0,3184443.0,125698.9,55454.61,-2704308.0,38446375.09306119
PART_000_R31G119B180A255,252,39017200.0,537331.9,850706.6,-51071.13,-52117.31,-1217054.0,38382280.681504995
PART_000_R31G119B180A255,253,37274720.0,1107922.0,1474559.0,-400743.3,-33134.36,-927123.5,36027425.2081928
PART_003_R247G182B210A255,254,30002110.0,-815856.4,704079.4,-1821710.0,-36750.83,386052.8,30259262.575103745
PART_003_R247G182B210A255,255,31963780.0,-848050.5,243500.3,-745528.4,-155637.1,466319.8,32316936.62852184
PART_000_R31G119B180A255,256,33434540.0,-247540.0,2441350.0,-166020.8,-224103.8,1942792.0,32599109.082775764
PART_000_R31G119B180A255,257,32330690.0,-591278.0,3577808.0,171851.6,-209416.9,1175651.0,31118312.45809868
PART_000_R31G119B180A255,258,32990920.0,-380922.6,4051682.0,366908.6,-122273.3,693419.5,31421249.002717275
PART_000_R31G119B180A255,259,32417320.0,-555873.5,4286894.0,423637.4,0.0001822863,-0.001902029,30847054.684921272
PART_000_R31G119B180A255,260,32990920.0,-380922.6,4051682.0,366908.6,122273.3,-693419.5,31421249.002717275
PART_000_R31G119B180A255,261,32330690.0,-591277.9,3577808.0,171851.6,209416.9,-1175651.0,31118312.39850185
PART_000_R31G119B180A255,262,33434540.0,-247540.0,2441350.0,-166020.8,224103.8,-1942792.0,32599109.082775764
PART_000_R31G119B180A255,263,31963780.0,-848050.5,243500.3,-745528.4,155637.1,-466319.8,32316936.62852184
PART_002_R214G39B40A255,264,30002110.0,-815856.4,704079.4,-1821710.0,36750.83,-386052.8,30259262.575103745
PART_003_R247G182B210A255,265,23677430.0,-211925.1,882408.4,-538628.5,-253540.8,197420.4,23386664.28889831
PART_003_R247G182B210A255,266,25305200.0,287847.4,665427.9,648163.0,-525163.1,200491.9,24875143.40295813
PART_003_R247G182B210A255,267,26420480.0,948746.2,2447707.0,1521492.0,-444287.0,1378692.0,25022276.819059752
PART_000_R31G119B180A255,268,25593380.0,758600.0,3428303.0,1987976.0,-316726.2,838652.2,23913578.356469173
PART_000_R31G119B180A255,269,26091000.0,925770.2,3826302.0,2253290.0,-177752.8,497657.4,24182205.247449197
PART_000_R31G119B180A255,270,25652060.0,810752.6,4007107.0,2341206.0,0.0002420979,-0.001335884,23756038.1626495
PART_000_R31G119B180A255,271,26091000.0,925770.2,3826302.0,2253290.0,177752.8,-497657.4,24182205.247449197
PART_000_R31G119B180A255,272,25593380.0,758600.0,3428303.0,1987976.0,316726.2,-838652.2,23913578.356469173
PART_000_R31G119B180A255,273,26420480.0,948746.2,2447707.0,1521492.0,444287.0,-1378692.0,25022276.819059752
PART_002_R214G39B40A255,274,25305200.0,287847.4,665428.0,648163.0,525163.1,-200491.9,24875143.354190186
PART_002_R214G39B40A255,275,23677430.0,-211925.1,882408.4,-538628.5,253540.8,-197420.4,23386664.28889831
PART_003_R247G182B210A255,276,15104410.0,226681.3,408971.2,-735585.1,-376359.0,145995.0,14858671.523061529
PART_003_R247G182B210A255,277,16203130.0,622056.5,254397.5,380582.1,-729488.7,134739.5,15834108.757615782
PART_003_R247G182B210A255,278,16903510.0,1152424.0,1476007.0,1234474.0,-613773.3,905950.4,15851460.564229852
PART_001_R158G218B229A255,279,16307600.0,1050442.0,2147617.0,1720353.0,-411314.3,549237.0,15084304.970048387
PART_001_R158G218B229A255,280,16614940.0,1169469.0,2439215.0,1986377.0,-212556.2,330432.6,15259855.260725169
PART_001_R158G218B229A255,281,16309520.0,1083338.0,2566456.0,2072079.0,0.0003010555,-0.0008952959,14977802.470666217
PART_001_R158G218B229A255,282,16614940.0,1169469.0,2439215.0,1986377.0,212556.2,-330432.6,15259855.260725169
PART_001_R158G218B229A255,283,16307600.0,1050442.0,2147617.0,1720353.0,411314.3,-549237.0,15084304.970048387
PART_001_R158G218B229A255,284,16903510.0,1152424.0,1476007.0,1234474.0,613773.3,-905950.4,15851460.564229852
PART_002_R214G39B40A255,285,16203130.0,622056.5,254397.5,380582.1,729488.7,-134739.6,15834108.760168618
PART_002_R214G39B40A255,286,15104410.0,226681.3,408971.2,-735585.1,376359.0,-145995.0,14858671.523061529
PART_003_R247G182B210A255,287,7757713.0,153057.2,280972.2,-811434.5,-409675.3,67807.27,7704996.782108168
PART_003_R247G182B210A255,288,8341166.0,371290.3,201975.1,337952.6,-843314.0,63634.24,8208856.604019319
PART_003_R247G182B210A255,289,8710234.0,659803.2,819495.0,1203755.0,-709807.7,452738.0,8367964.1523068985
PART_001_R158G218B229A255,290,8416908.0,616834.0,1170942.0,1693512.0,-475100.6,271817.8,8144253.916052201
PART_001_R158G218B229A255,291,8576113.0,674640.0,1323420.0,1968693.0,-239839.0,164102.1,8343170.0525263315
PART_001_R158G218B229A255,292,8423501.0,632604.9,1393041.0,2054949.0,0.0002836213,-0.0004326432,8247441.581193055
PART_001_R158G218B229A255,293,8576113.0,674640.0,1323420.0,1968693.0,239839.0,-164102.1,8343170.0525263315
PART_001_R158G218B229A255,294,8416908.0,616834.0,1170942.0,1693512.0,475100.6,-271817.8,8144253.916052201
PART_002_R214G39B40A255,295,8710234.0,659803.2,819495.1,1203755.0,709807.7,-452738.0,8367964.106112585
PART_002_R214G39B40A255,296,8341166.0,371290.3,201975.1,337952.6,843314.0,-63634.24,8208856.604019319
PART_002_R214G39B40A255,297,7757713.0,153057.2,280972.2,-811434.5,409675.3,-67807.27,7704996.782108168
PART_003_R247G182B210A255,298,0.008453333,0.0001723056,0.0002844284,-829392.0,-436689.5,6.259208e-05,1623504.3662469005
PART_003_R247G182B210A255,299,0.009095638,0.0004295486,0.0002107939,302819.1,-867929.6,5.56255e-05,1592169.4613460307
PART_003_R247G182B210A255,300,0.009528726,0.0007354503,0.0008759106,1163497.0,-748152.9,0.0005012499,2395907.7804377675
PART_001_R158G218B229A255,301,0.009168085,0.0006851832,0.001297238,1655196.0,-496927.7,0.0002956836,2993297.9825486587
PART_001_R158G218B229A255,302,0.009374811,0.0007521134,0.001430153,1928761.0,-251431.5,0.0001798409,3368977.646547948
PART_001_R158G218B229A255,303,0.009174571,0.0007006711,0.001538831,2017004.0,0.0003274819,-4.235722e-08,3493553.4070696556
PART_001_R158G218B229A255,304,0.009372817,0.0007518377,0.001430064,1928761.0,251431.5,-0.0001798789,3368977.646547948
PART_001_R158G218B229A255,305,0.009164219,0.0006846022,0.001297036,1655196.0,496927.7,-0.0002957152,2993297.9825486587
PART_001_R158G218B229A255,306,0.009522725,0.0007345464,0.0008758075,1163497.0,748152.9,-0.0005011561,2395907.7804377675
PART_002_R214G39B40A255,307,0.009088137,0.0004286507,0.0002109506,302819.2,867929.6,-5.585478e-05,1592169.5184038663
PART_002_R214G39B40A255,308,0.008444343,0.0001711243,0.0002842699,-829392.0,436689.5,-6.262427e-05,1623504.3662469005
PART_003_R247G182B210A255,309,-7757713.0,-153057.2,-280972.2,-811434.5,-409675.3,-67807.27,7704996.782108168
PART_003_R247G182B210A255,310,-8341166.0,-371290.3,-201975.1,337952.6,-843314.0,-63634.24,8208856.604019319
PART_003_R247G182B210A255,311,-8710234.0,-659803.2,-819495.0,1203755.0,-709807.7,-452738.0,8367964.1523068985
PART_001_R158G218B229A255,312,-8416908.0,-616834.0,-1170942.0,1693512.0,-475100.6,-271817.8,8144253.916052201
PART_001_R158G218B229A255,313,-8576113.0,-674640.0,-1323420.0,1968693.0,-239839.0,-164102.1,8343170.0525263315
PART_001_R158G218B229A255,314,-8423501.0,-632604.9,-1393041.0,2054949.0,0.0002836632,0.0004325594,8247441.581193055
PART_001_R158G218B229A255,315,-8576113.0,-674640.0,-1323420.0,1968693.0,239839.0,164102.1,8343170.0525263315
PART_001_R158G218B229A255,316,-8416908.0,-616834.0,-1170942.0,1693512.0,475100.6,271817.8,8144253.916052201
PART_002_R214G39B40A255,317,-8710234.0,-659803.2,-819495.0,1203755.0,709807.7,452738.0,8367964.1523068985
PART_002_R214G39B40A255,318,-8341166.0,-371290.3,-201975.1,337952.6,843314.0,63634.24,8208856.604019319
PART_002_R214G39B40A255,319,-7757713.0,-153057.2,-280972.2,-811434.5,409675.3,67807.27,7704996.782108168
PART_003_R247G182B210A255,320,-15104410.0,-226681.3,-408971.2,-735585.1,-376359.0,-145995.0,14858671.523061529
PART_003_R247G182B210A255,321,-16203130.0,-622056.5,-254397.5,380582.1,-729488.7,-134739.5,15834108.757615782
PART_003_R247G182B210A255,322,-16903510.0,-1152424.0,-1476007.0,1234474.0,-613773.3,-905950.4,15851460.564229852
PART_001_R158G218B229A255,323,-16307600.0,-1050442.0,-2147617.0,1720353.0,-411314.3,-549237.0,15084304.970048387
PART_001_R158G218B229A255,324,-16614940.0,-1169469.0,-2439215.0,1986377.0,-212556.2,-330432.6,15259855.260725169
PART_001_R158G218B229A255,325,-16309520.0,-1083338.0,-2566456.0,2072079.0,0.0003011512,0.0008951239,14977802.470666217
PART_001_R158G218B229A255,326,-16614940.0,-1169469.0,-2439215.0,1986377.0,212556.2,330432.6,15259855.260725169
PART_001_R158G218B229A255,327,-16307600.0,-1050442.0,-2147617.0,1720353.0,411314.3,549237.0,15084304.970048387
PART_002_R214G39B40A255,328,-16903510.0,-1152424.0,-1476007.0,1234474.0,613773.3,905950.4,15851460.564229852
PART_002_R214G39B40A255,329,-16203130.0,-622056.5,-254397.5,380582.1,729488.7,134739.6,15834108.760168618
PART_002_R214G39B40A255,330,-15104410.0,-226681.3,-408971.2,-735585.1,376359.0,145995.0,14858671.523061529
PART_003_R247G182B210A255,331,-23677430.0,211925.1,-882408.4,-538628.5,-253540.8,-197420.4,23386664.28889831
PART_003_R247G182B210A255,332,-25305200.0,-287847.4,-665427.9,648163.0,-525163.1,-200491.9,24875143.40295813
PART_003_R247G182B210A255,333,-26420480.0,-948746.2,-2447707.0,1521492.0,-444287.0,-1378692.0,25022276.819059752
PART_001_R158G218B229A255,334,-25593380.0,-758600.0,-3428303.0,1987976.0,-316726.2,-838652.1,23913578.345948134
PART_001_R158G218B229A255,335,-26091000.0,-925770.2,-3826302.0,2253290.0,-177752.8,-497657.4,24182205.247449197
PART_001_R158G218B229A255,336,-25652060.0,-810752.6,-4007107.0,2341206.0,0.0002422454,0.00133559,23756038.1626495
PART_001_R158G218B229A255,337,-26091000.0,-925770.2,-3826302.0,2253290.0,177752.8,497657.4,24182205.247449197
PART_001_R158G218B229A255,338,-25593380.0,-758600.0,-3428303.0,1987976.0,316726.2,838652.2,23913578.356469173
PART_001_R158G218B229A255,339,-26420480.0,-948746.2,-2447707.0,1521492.0,444287.0,1378692.0,25022276.819059752
PART_002_R214G39B40A255,340,-25305200.0,-287847.4,-665428.0,648163.0,525163.1,200491.9,24875143.354190186
PART_002_R214G39B40A255,341,-23677430.0,211925.1,-882408.4,-538628.5,253540.8,197420.4,23386664.28889831
PART_003_R247G182B210A255,342,-30002110.0,815856.4,-704079.4,-1821710.0,-36750.83,-386052.8,30259262.575103745
PART_003_R247G182B210A255,343,-31963780.0,848050.5,-243500.3,-745528.4,-155637.1,-466319.8,32316936.62852184
PART_001_R158G218B229A255,344,-33434540.0,247540.0,-2441350.0,-166020.8,-224103.8,-1942792.0,32599109.082775764
PART_001_R158G218B229A255,345,-32330690.0,591278.0,-3577808.0,171851.6,-209416.9,-1175651.0,31118312.45809868
PART_001_R158G218B229A255,346,-32990920.0,380922.6,-4051682.0,366908.6,-122273.3,-693419.5,31421249.002717275
PART_001_R158G218B229A255,347,-32417320.0,555873.5,-4286894.0,423637.4,0.0001824552,0.001901506,30847054.684921272
PART_001_R158G218B229A255,348,-32990920.0,380922.6,-4051682.0,366908.6,122273.3,693419.5,31421249.002717275
PART_001_R158G218B229A255,349,-32330690.0,591278.0,-3577808.0,171851.6,209416.9,1175651.0,31118312.45809868
PART_001_R158G218B229A255,350,-33434540.0,247540.0,-2441350.0,-166020.8,224103.8,1942792.0,32599109.082775764
PART_001_R158G218B229A255,351,-31963780.0,848050.5,-243500.3,-745528.4,155637.1,466319.8,32316936.62852184
PART_002_R214G39B40A255,352,-30002110.0,815856.4,-704079.4,-1821710.0,36750.83,386052.8,30259262.575103745
PART_003_R247G182B210A255,353,-37274720.0,-1107922.0,-1474559.0,-400743.3,33134.36,-927123.5,36027425.2081928
PART_001_R158G218B229A255,354,-39017200.0,-537331.9,-850706.6,-51071.14,52117.31,-1217054.0,38382280.681544915
PART_001_R158G218B229A255,355,-40245320.0,-1075215.0,-3184443.0,125698.9,-55454.61,-2704308.0,38446375.09306119
PART_001_R158G218B229A255,356,-38908370.0,-768160.3,-4553377.0,297479.8,-80667.58,-1666866.0,36513762.2545729
PART_001_R158G218B229A255,357,-39619220.0,-1022650.0,-5170337.0,363102.0,-41045.56,-948452.2,36741139.063855015
PART_001_R158G218B229A255,358,-38961110.0,-830710.2,-5452870.0,396867.8,6.549473e-05,0.002555032,36048848.26403083
PART_001_R158G218B229A255,359,-39619220.0,-1022650.0,-5170337.0,363102.0,41045.56,948452.2,36741139.063855015
PART_001_R158G218B229A255,360,-38908370.0,-768160.3,-4553377.0,297479.8,80667.58,1666866.0,36513762.2545729
PART_001_R158G218B229A255,361,-40245320.0,-1075215.0,-3184443.0,125698.9,55454.61,2704308.0,38446375.09306119
PART_001_R158G218B229A255,362,-39017200.0,-537331.9,-850706.6,-51071.13,-52117.31,1217054.0,38382280.681504995
PART_001_R158G218B229A255,363,-37274720.0,-1107922.0,-1474559.0,-400743.3,-33134.36,927123.5,36027425.2081928
PART_003_R247G182B210A255,364,37284610.0,-883924.5,-558831.2,-560812.3,-14584.86,117538.1,38019994.63139624
PART_000_R31G119B180A255,365,39068100.0,-313089.4,931164.3,-199568.1,-37801.0,977608.8,38812587.92107547
PART_000_R31G119B180A255,366,39373950.0,-684746.5,1033176.0,-98678.74,-47558.78,733271.1,39248971.2536422
PART_000_R31G119B180A255,367,40064720.0,-414370.2,2281163.0,-20329.18,-67279.84,1196484.0,39255820.62008386
PART_000_R31G119B180A255,368,39338210.0,-660699.9,2853056.0,43599.88,-40635.64,502562.7,38372923.16823187
PART_000_R31G119B180A255,369,39928110.0,-457048.2,3065652.0,51445.35,5.437368e-05,-0.002124598,38744206.722322315
PART_000_R31G119B180A255,370,39338210.0,-660699.9,2853056.0,43599.88,40635.64,-502562.7,38372923.16823187
PART_000_R31G119B180A255,371,40064720.0,-414370.2,2281163.0,-20329.18,67279.84,-1196484.0,39255820.62008386
PART_000_R31G119B180A255,372,39373950.0,-684746.5,1033176.0,-98678.74,47558.78,-733271.1,39248971.2536422
PART_000_R31G119B180A255,373,39068100.0,-313089.4,931164.3,-199568.1,37801.0,-977608.8,38812587.92107547
PART_000_R31G119B180A255,374,37284610.0,-883924.5,-558831.2,-560812.3,14584.86,-117538.1,38019994.63139624
PART_003_R247G182B210A255,375,29998690.0,-124061.5,-118172.3,-572552.0,-71810.56,-38958.85,30136460.72001438
PART_003_R247G182B210A255,376,31663090.0,471715.3,1123983.0,27589.34,-160443.5,471338.3,30882489.72860055
PART_000_R31G119B180A255,377,32189590.0,237744.1,1207514.0,417825.4,-215209.5,331860.1,31493936.6328231
PART_000_R31G119B180A255,378,32940660.0,518505.6,2298005.0,687910.4,-192383.2,830293.0,31626987.92471851
PART_000_R31G119B180A255,379,32367170.0,310556.6,2752770.0,835624.8,-112485.0,328331.6,30947664.66355055
PART_000_R31G119B180A255,380,32899710.0,489826.1,2922711.0,890173.3,0.0001654973,-0.001508585,31302511.268413637
PART_000_R31G119B180A255,381,32367170.0,310556.6,2752770.0,835624.8,112485.0,-328331.6,30947664.66355055
PART_000_R31G119B180A255,382,32940660.0,518505.6,2298005.0,687910.4,192383.2,-830293.0,31626987.92471851
PART_000_R31G119B180A255,383,32189590.0,237744.1,1207514.0,417825.4,215209.5,-331860.1,31493936.6328231
PART_000_R31G119B180A255,384,31663090.0,471715.3,1123983.0,27589.35,160443.5,-471338.3,30882489.72862735
PART_002_R214G39B40A255,385,29998690.0,-124061.5,-118172.3,-572552.0,71810.56,38958.85,30136460.72001438
PART_003_R247G182B210A255,386,22525470.0,-937922.9,-324382.3,-943675.7,-167372.3,-118019.7,23223025.043676257
PART_003_R247G182B210A255,387,23924950.0,-302981.3,589318.0,-197107.2,-402353.2,171195.5,23808830.897674274
PART_003_R247G182B210A255,388,24477900.0,-413970.1,676002.9,394555.5,-432752.2,104197.3,24386947.09567052
PART_000_R31G119B180A255,389,25083870.0,-197875.0,1544492.0,788103.6,-321608.7,553832.6,24520322.281416148
PART_000_R31G119B180A255,390,24662830.0,-371153.2,1915790.0,988776.5,-172474.0,211390.2,24038208.39003205
PART_000_R31G119B180A255,391,25074230.0,-240701.4,2047928.0,1061093.0,0.0002148644,-0.001038993,24321283.582906846
PART_000_R31G119B180A255,392,24662830.0,-371153.2,1915790.0,988776.5,172474.0,-211390.2,24038208.39003205
PART_000_R31G119B180A255,393,25083870.0,-197875.0,1544492.0,788103.6,321608.7,-553832.6,24520322.281416148
PART_000_R31G119B180A255,394,24477900.0,-413970.1,676002.9,394555.5,432752.2,-104197.3,24386947.09567052
PART_002_R214G39B40A255,395,23924950.0,-302981.3,589318.0,-197107.2,402353.2,-171195.5,23808830.897674274
PART_002_R214G39B40A255,396,22525470.0,-937922.8,-324382.3,-943675.7,167372.3,118019.7,23223024.991837762
PART_003_R247G182B210A255,397,15491750.0,-536988.8,-72722.64,-155455.9,-277443.8,-116389.0,15812604.895101894
PART_003_R247G182B210A255,398,16452060.0,51359.72,570267.9,618682.6,-616011.6,58879.61,16218473.837531567
PART_003_R247G182B210A255,399,16834140.0,64697.06,653090.2,1318932.0,-617254.6,23587.62,16675035.877939956
PART_003_R247G182B210A255,400,17259990.0,250516.0,1267137.0,1797962.0,-438561.5,338433.7,16842866.68839449
PART_000_R31G119B180A255,401,16985020.0,144443.4,1537741.0,2047333.0,-225740.9,128681.5,16578891.22797509
PART_000_R31G119B180A255,402,17260970.0,233613.5,1636205.0,2132720.0,0.0003103129,-0.0006559364,16782764.688655883
PART_000_R31G119B180A255,403,16985020.0,144443.4,1537741.0,2047333.0,225740.9,-128681.5,16578891.22797509
PART_000_R31G119B180A255,404,17259990.0,250516.0,1267137.0,1797962.0,438561.5,-338433.7,16842866.68839449
PART_002_R214G39B40A255,405,16834140.0,64697.06,653090.2,1318932.0,617254.6,-23587.62,16675035.877939956
PART_002_R214G39B40A255,406,16452060.0,51359.72,570267.9,618682.6,616011.6,-58879.61,16218473.837531567
PART_002_R214G39B40A255,407,15491750.0,-536988.8,-72722.64,-155455.9,277443.8,116389.0,15812604.895101894
PART_003_R247G182B210A255,408,7548650.0,-254564.6,-103393.0,-199775.8,-329446.4,-54872.8,7758076.790341127
PART_003_R247G182B210A255,409,8036005.0,45997.16,208923.2,530149.1,-727475.1,22364.68,8062091.828155913
